0,215835187,2020-03-21T15:34:01.000Z,['1241387594954543104'],"{'hashtags': [{'start': 105, 'end': 119, 'tag': 'koroonaviirus'}], 'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/VhuPkRJqdR', 'expanded_url': 'https://opendata.riik.ee/andmehulgad/andmed-koroonaviiruse-hetkeolukorra-kohta', 'display_url': 'opendata.riik.ee/andmehulgad/an…'}]}",1241387594954543104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,"Olen maha maganud, et meil on eilsest ""avaandmed"" kohaliku koroonalevi kohta. 

https://t.co/VhuPkRJqdR

#koroonaviirus"
1,1022258430785085441,2020-03-20T17:51:12.000Z,['1241059731936104449'],"{'hashtags': [{'start': 5, 'end': 13, 'tag': 'Estonia'}, {'start': 42, 'end': 54, 'tag': 'coronavirus'}], 'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/TRaO7esgyR', 'expanded_url': 'https://lnkd.in/enZarJk', 'display_url': 'lnkd.in/enZarJk'}], 'annotations': [{'start': 6, 'end': 12, 'probability': 0.9834, 'type': 'Place', 'normalized_text': 'Estonia'}, {'start': 43, 'end': 53, 'probability': 0.9142, 'type': 'Other', 'normalized_text': 'coronavirus'}]}",1241059731936104449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",LinkedIn,"BTW, #Estonia has launched the data about #coronavirus by county and age group https://t.co/TRaO7esgyR"
2,11709192,2020-03-20T15:45:56.000Z,['1241028206318227457'],"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/utsW2Rf8NT', 'expanded_url': 'https://opendata.riik.ee/andmehulgad/andmed-koroonaviiruse-hetkeolukorra-kohta/?fbclid=IwAR2iL9aa4bMnsXK_PMAQ1qHte7QqE707xueP2hM17-YxnYsrcfRFtTsP6vk', 'display_url': 'opendata.riik.ee/andmehulgad/an…'}]}",1241028206318227457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,https://t.co/utsW2Rf8NT
3,74571296,2019-12-17T06:59:53.000Z,['1206831363283963904'],"{'hashtags': [{'start': 219, 'end': 228, 'tag': 'opendata'}, {'start': 229, 'end': 237, 'tag': 'bigdata'}, {'start': 238, 'end': 242, 'tag': 'IoT'}, {'start': 243, 'end': 251, 'tag': 'FinTech'}, {'start': 252, 'end': 261, 'tag': 'eEstonia'}], 'urls': [{'start': 262, 'end': 285, 'url': 'https://t.co/XdaZ6JgxMt', 'expanded_url': 'https://opendata.riik.ee/en/', 'display_url': 'opendata.riik.ee/en/', 'images': [{'url': 'https://pbs.twimg.com/news_img/1528756399265796096/E3gHUdcV?format=jpg&name=orig', 'width': 1800, 'height': 1007}, {'url': 'https://pbs.twimg.com/news_img/1528756399265796096/E3gHUdcV?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Eesti riigi avaandmete portaal', 'description': 'Eesti riigi avaandmete portaali kaudu on igaühel ligipääs avaliku sektori juurdepääsupiiranguteta andmetele koos nende taaskasutamise ja edasijagamise õigusega nii ärilistel kui ka mitteärilistel eesmärkidel.', 'unwound_url': 'https://avaandmed.eesti.ee/'}], 'annotations': [{'start': 0, 'end': 24, 'probability': 0.7302, 'type': 'Other', 'normalized_text': 'Estonian Open Data Portal'}, {'start': 239, 'end': 241, 'probability': 0.6001, 'type': 'Other', 'normalized_text': 'IoT'}, {'start': 244, 'end': 250, 'probability': 0.4844, 'type': 'Organization', 'normalized_text': 'FinTech'}, {'start': 253, 'end': 260, 'probability': 0.3715, 'type': 'Organization', 'normalized_text': 'eEstonia'}]}",1206831363283963904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,Estonian Open Data Portal provides a single point of access for general public to unrestricted public sector data with the permission to re-use&amp;redistribute such data for both commercial&amp;non-commercial purposes.#opendata #bigdata #IoT #FinTech #eEstonia https://t.co/XdaZ6JgxMt
4,993314180810723333,2019-11-07T09:33:48.000Z,['1192374584747552769'],"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/DCJLTm6k0U', 'expanded_url': 'https://opendata.riik.ee/en/', 'display_url': 'opendata.riik.ee/en/'}]}",1192374584747552769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,"Estonian Open Government Data Portal 

https://t.co/DCJLTm6k0U"
5,715433541375373312,2019-10-31T01:48:03.000Z,['1189720659565301761'],"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/NfXrsTvxrz', 'expanded_url': 'https://opendata.riik.ee/en/', 'display_url': 'opendata.riik.ee/en/'}, {'start': 90, 'end': 113, 'url': 'https://t.co/931BMOL4I9', 'expanded_url': 'https://twitter.com/roy29fuku/status/1189720659565301761/photo/1', 'display_url': 'pic.twitter.com/931BMOL4I9', 'media_key': '3_1189720651826905088'}, {'start': 90, 'end': 113, 'url': 'https://t.co/931BMOL4I9', 'expanded_url': 'https://twitter.com/roy29fuku/status/1189720659565301761/photo/1', 'display_url': 'pic.twitter.com/931BMOL4I9', 'media_key': '3_1189720651810168833'}], 'annotations': [{'start': 20, 'end': 24, 'probability': 0.8041, 'type': 'Place', 'normalized_text': 'エストニア'}]}",1189720659565301761,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,"パブリックな医療統計データを探していて、エストニアとか公開してそーと思って調べたらいきなり404だったのでフィードバックしといた

https://t.co/NfXrsTvxrz https://t.co/931BMOL4I9"
6,1132445450328391680,2019-06-13T12:31:49.000Z,['1139148367156563968'],"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/4lV8ejDEht', 'expanded_url': 'https://opendata.riik.ee/en/', 'display_url': 'opendata.riik.ee/en/'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.5365, 'type': 'Place', 'normalized_text': 'エストニア'}]}",1139148367156563968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"エストニア熱いな

Estonian Open Government Data Portal - https://t.co/4lV8ejDEht"
7,185986613,2019-06-09T15:38:55.000Z,['1137745901903011840'],"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v25lEdXiCn', 'expanded_url': 'https://opendata.riik.ee/en/', 'display_url': 'opendata.riik.ee/en/'}], 'annotations': [{'start': 25, 'end': 31, 'probability': 0.3639, 'type': 'Organization', 'normalized_text': 'エストニア政府'}]}",1137745901903011840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,"https://t.co/v25lEdXiCn

エストニア政府のオープンデータ・セット"
8,190769354,2018-12-02T09:01:23.000Z,['1069154552878940161'],"{'hashtags': [{'start': 5, 'end': 13, 'tag': 'bigdata'}, {'start': 20, 'end': 29, 'tag': 'Estonian'}, {'start': 35, 'end': 46, 'tag': 'Government'}, {'start': 47, 'end': 52, 'tag': 'Data'}, {'start': 53, 'end': 60, 'tag': 'Portal'}], 'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/NzMIUPqXdZ', 'expanded_url': 'https://opendata.riik.ee/en/', 'display_url': 'opendata.riik.ee/en/'}]}",1069154552878940161,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,"FYI: #bigdata - The #Estonian Open #Government #Data #Portal provides a single point of access for general public to unrestricted public sector data with the permission to re-use and redistribute such data for both commercial and non-commercial purposes. 
https://t.co/NzMIUPqXdZ"
